District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years,height_m,crown_m,true_dbh,pred_dbh,rel_err_pct,in_90
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7798393,74.0742609,26.0,8.280254777,5.0,4.0,4.0,4.0,3.33,1.524,1.2192,8.280254776999998,6.830571798047467,-17.507709822882557,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7725199,74.4456264,17.0,5.414012739,5.0,5.0,4.0,4.5,3.25,1.524,1.3716000000000002,5.414012739,5.703168388726324,5.340874941859338,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.84828,74.4544083,23.0,7.324840764,6.0,5.0,6.0,5.5,3.83,1.8288000000000002,1.6764000000000001,7.324840764,7.009612412435173,-4.303552278079629,True
Gadchiroli,Gadchiroli,August 2023,1996.0,Fruit,Mango,20.1272415,79.9949966,106.0,33.75796178,32.0,24.0,20.0,22.0,27.33,9.7536,6.7056000000000004,33.757961779999995,40.14688621862945,18.925681829566468,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8971265,75.280337,80.0,25.47770701,11.0,14.0,13.0,13.5,13.92,3.3528000000000002,4.1148,25.477707010000003,19.649900583009387,-22.874140222678598,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8955004,75.280591,54.0,17.19745223,12.0,8.0,9.0,8.5,13.92,3.6576000000000004,2.5908,17.19745223,15.998536824030992,-6.9714710640542785,True
Beed,Patoda,March 2024,2010.0,Fruit,Mango,18.8951036,75.2807533,61.0,19.42675159,11.0,10.0,10.5,10.25,13.92,3.3528000000000002,3.1242,19.42675159,17.178088983641324,-11.57508292593901,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484383,74.45482,14.0,4.458598726,4.0,3.0,3.0,3.0,3.83,1.2192,0.9144000000000001,4.458598726,4.556318406329038,2.1917128302933557,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8482737,74.4548844,12.0,3.821656051,12.0,4.5,5.0,4.75,3.83,3.6576000000000004,1.4478,3.821656051,7.952655508986599,108.0944858160549,False
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484433,74.4548767,31.0,9.872611465,7.0,7.5,8.0,7.75,3.83,2.1336,2.3622,9.872611464999999,8.677650287793828,-12.10380031101701,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.84855,74.45461,31.0,9.872611465,7.5,7.0,7.5,7.25,3.83,2.286,2.2098,9.872611464999999,8.434619084417758,-14.56547120972152,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.87299,74.4251167,9.0,2.866242038,4.0,2.0,2.5,2.25,1.92,1.2192,0.6858000000000001,2.8662420379999998,3.1244275076212653,9.007804163022522,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8729456,74.425205,12.0,3.821656051,5.5,3.0,3.0,3.0,1.92,1.6764000000000001,0.9144000000000001,3.821656051,3.934260154580115,2.9464740436452965,True
Beed,Patoda,March 2024,2010.0,Fruit,Mango,18.8951289,75.280982,75.0,23.88535032,9.0,12.0,11.0,11.5,13.92,2.7432000000000003,3.5052000000000003,23.885350319999997,17.45058929034879,-26.940199509082213,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8482871,74.4549695,22.0,7.006369427,5.5,5.0,5.5,5.25,3.83,1.6764000000000001,1.6002,7.006369427,6.869596469570697,-1.9521231196035749,True
Ahmednagar,Karjat,July 2023,2014.0,Fruit,Mango,18.648582,75.0288308,92.0,29.29936306,15.0,15.0,15.0,15.0,9.25,4.572,4.572,29.299363059999997,19.27681506739306,-34.2073920586004,False
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484583,74.4550116,10.0,3.184713376,3.0,2.0,2.5,2.25,3.83,0.9144000000000001,0.6858000000000001,3.184713376,3.6960575256258847,16.056206297225184,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8486444,74.4549347,22.0,7.006369427,5.5,5.0,5.0,5.0,3.83,1.6764000000000001,1.524,7.006369427,6.46794590181641,-7.684772131893322,True
Ahmednagar,Karjat,February 2024,2007.0,Fruit,Mango,18.5490536,74.8932723,118.0,37.57961783,20.0,26.0,24.0,25.0,16.83,6.096,7.62,37.57961782999999,33.3244112734941,-11.323176770331438,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8486281,74.4549082,9.0,2.866242038,3.0,2.5,3.0,2.75,3.83,0.9144000000000001,0.8382000000000001,2.8662420379999998,4.050611208162419,41.32132438434424,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7726986,74.4454582,16.0,5.095541401,6.0,5.0,4.0,4.5,3.25,1.8288000000000002,1.3716000000000002,5.095541401,6.068917711831049,19.102510101086096,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8485852,74.4546983,20.0,6.369426752,6.5,6.0,5.0,5.5,3.83,1.9812,1.6764000000000001,6.369426752,7.204361282196106,13.108472123239926,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8486211,74.4549392,26.0,8.280254777,6.0,7.0,7.0,7.0,3.83,1.8288000000000002,2.1336,8.280254776999998,7.880886670262603,-4.823137904484735,True
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.779595,74.0737133,28.0,8.917197452,6.0,5.0,5.0,5.0,3.33,1.8288000000000002,1.524,8.917197451999998,7.888964097329527,-11.530902620529648,True
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1663175,74.303854,42.0,13.37579618,7.0,5.0,5.0,5.0,10.92,2.1336,1.524,13.375796179999998,10.03536380047037,-24.97370873910572,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8486448,74.4544811,26.0,8.280254777,7.0,6.5,5.5,6.0,3.83,2.1336,1.8288000000000002,8.280254776999998,7.686269796818897,-7.173510914555531,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.772616,74.4465228,19.0,6.047887837,7.0,4.0,5.0,4.5,3.25,2.1336,1.3716000000000002,6.047887837,6.380319733515351,5.49666107366585,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8483286,74.4544016,22.0,7.006369427,6.5,6.0,6.0,6.0,3.83,1.9812,1.8288000000000002,7.006369427,7.492175151378069,6.933772611332055,True
Ahmednagar,Karjat,February 2024,2007.0,Fruit,Mango,18.5485074,74.8934675,89.0,28.34394904,16.0,16.0,17.0,16.5,16.83,4.8768,5.0292,28.343949040000005,25.67130169191408,-9.429340083536657,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8971296,75.2801426,82.0,26.11464968,12.0,14.0,13.0,13.5,13.92,3.6576000000000004,4.1148,26.114649679999996,20.191173317318825,-22.68258021939957,True
Ahmednagar,Karjat,February 2024,2007.0,Fruit,Mango,18.5491825,74.8935966,96.0,30.57324841,23.0,25.0,26.0,25.5,16.83,7.010400000000001,7.7724,30.57324841,34.673466718134364,13.411130715155702,True
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7798972,74.0736964,25.0,7.961783439,8.0,6.0,6.0,6.0,3.33,2.4384,1.8288000000000002,7.961783439,9.40378252019544,18.11150846093039,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8488866,74.4545618,20.0,6.369426752,6.5,6.0,5.5,5.75,3.83,1.9812,1.7526000000000002,6.369426752,7.340328743646606,15.243161267876156,True
Ahmednagar,Parner,February 2024,2022.0,Fruit,Mango,18.8725873,74.4253492,12.0,3.821656051,5.0,3.0,3.5,3.25,1.83,1.524,0.9906,3.821656051,4.007584015563324,4.865115072683559,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484266,74.4546762,15.0,4.777070064,4.0,4.0,3.5,3.75,3.83,1.2192,1.143,4.777070064,5.145893354221381,7.720700874806786,True
Beed,Patoda,March 2024,2010.0,Fruit,Mango,18.8960602,75.2809586,65.0,20.70063694,17.0,15.0,17.0,16.0,13.92,5.1816,4.8768,20.70063694,23.847569959375267,15.202107203254338,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8963633,75.2801437,62.0,19.74522293,9.0,10.0,9.0,9.5,13.92,2.7432000000000003,2.8956,19.74522293,15.724083830300088,-20.365123827446762,True
Ahmednagar,Karjat,July 2023,2014.0,Fruit,Mango,18.6482743,75.0287724,30.0,9.554140127,12.0,6.0,7.0,6.5,9.25,3.6576000000000004,1.9812,9.554140127,12.307140239286174,28.81473450976708,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.848458,74.4547191,22.0,7.006369427,5.0,4.0,4.0,4.0,3.83,1.524,1.2192,7.006369427,5.616434257547072,-19.838165599670262,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730473,74.4247908,9.0,2.866242038,5.5,2.2,2.5,2.35,1.92,1.6764000000000001,0.71628,2.8662420379999998,3.5558904876968915,24.061068135687286,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.87293,74.42505,15.0,4.777070064,5.5,4.0,4.5,4.25,1.92,1.6764000000000001,1.2954,4.777070064,4.780085882195655,0.06313112755833286,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730767,74.4249789,12.0,3.821656051,5.0,3.0,4.5,3.75,1.92,1.524,1.143,3.821656051,4.348009226398019,13.772908089420802,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749907,74.4695117,19.0,6.050955414,8.0,5.0,5.0,5.0,3.25,2.4384,1.524,6.050955414,6.701247918675331,10.746939287814941,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730633,74.42474,10.0,3.184713376,4.0,4.0,3.0,3.5,1.92,1.2192,1.0668,3.184713376,4.028728726747393,26.50208201177201,True
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7796183,74.0732983,32.0,10.1910828,9.0,7.0,7.0,7.0,3.33,2.7432000000000003,2.1336,10.191082800000002,10.71230796446619,5.1145219276030955,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8727964,74.4252476,10.0,3.184713376,3.5,3.0,2.5,2.75,1.92,1.0668,0.8382000000000001,3.184713376,3.338678746493554,4.834512633188186,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8481557,74.454628,20.0,6.369426752,5.5,5.0,5.0,5.0,3.83,1.6764000000000001,1.524,6.369426752,6.568281244825299,3.122015537157394,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7747474,74.4694234,25.0,7.961783439,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,7.961783439,5.453382236094951,-31.505519110428157,False
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.772718,74.445817,23.0,7.324840764,6.0,4.0,4.0,4.0,3.25,1.8288000000000002,1.2192,7.324840764,5.632534177227579,-23.10366383785078,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7732279,74.4455427,22.0,7.002817496,7.0,5.0,5.0,5.0,3.25,2.1336,1.524,7.002817496,6.54080211692486,-6.59756418525889,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8487732,74.4544044,22.0,7.006369427,6.5,6.5,7.0,6.75,3.83,1.9812,2.0574,7.006369427,7.959141902748546,13.59866169883802,True
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7796583,74.0743683,15.0,4.777070064,4.0,3.0,3.0,3.0,3.33,1.2192,0.9144000000000001,4.777070064,5.473310364182719,14.574630282892143,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8485728,74.4549439,17.0,5.414012739,5.5,6.0,4.0,5.0,3.83,1.6764000000000001,1.524,5.414012739,6.552123506157455,21.021575345751234,True
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6329007,75.022197,66.0,21.01910828,12.0,10.0,10.0,10.0,8.25,3.6576000000000004,3.048,21.019108280000005,14.698965148694345,-30.068559746273205,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8490465,74.4548104,29.0,9.23566879,7.0,7.0,6.0,6.5,3.83,2.1336,1.9812,9.23566879,7.949523154347266,-13.925852744365624,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7730523,74.4456021,22.0,7.002817496,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,7.002817496,7.3534433036535845,5.006924824955982,True
Ahmednagar,Karjat,July 2023,2014.0,Fruit,Mango,18.6484365,75.0289693,77.0,24.52229299,15.0,10.0,10.0,10.0,9.25,4.572,3.048,24.522292989999997,15.930301509778554,-35.037471755700786,False
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8493183,74.4542733,24.0,7.643312102,4.0,5.5,4.0,4.75,3.83,1.2192,1.4478,7.643312101999999,5.83599343027829,-23.645752621416506,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8487345,74.4546144,27.0,8.598726115,8.5,9.0,9.5,9.25,3.83,2.5908,2.8194000000000004,8.598726114999998,9.923508917784753,15.406733335461695,True
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7796667,74.0735217,31.0,9.872611465,5.0,5.0,5.0,5.0,3.33,1.524,1.524,9.872611464999999,7.509808594700525,-23.9329064926336,True
Ahmednagar,Parner,February 2024,2022.0,Fruit,Mango,18.8728325,74.4250612,12.0,3.821656051,5.0,4.5,3.0,3.75,1.83,1.524,1.143,3.821656051,4.433995499613665,16.022882238537285,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8490169,74.4543105,8.0,2.547770701,3.5,2.5,2.0,2.25,3.83,1.0668,0.6858000000000001,2.547770701,3.8061846605156333,49.39274790395013,False
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661354,74.3040262,66.0,21.01910828,14.0,9.0,11.0,10.0,10.92,4.2672,3.048,21.019108280000005,16.438728656635057,-21.79150305687919,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.9051704,74.4320976,13.0,4.140127389,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,4.140127389,5.3766726833535925,29.867324798724756,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8491717,74.4542983,23.0,7.324840764,5.0,6.0,4.5,5.25,3.83,1.524,1.6002,7.324840764,6.525545409064437,-10.912119193961544,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7743081,74.4695662,19.0,6.050955414,6.0,5.0,5.0,5.0,3.25,1.8288000000000002,1.524,6.050955414,6.436653509344305,6.374168523071941,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8959762,75.280558,91.0,28.98089172,19.0,15.0,14.0,14.5,13.92,5.7912,4.4196,28.98089172,23.6987382158796,-18.226331871200262,True
Ahmednagar,Parner,February 2024,2022.0,Fruit,Mango,18.8730737,74.4246908,10.0,3.184713376,3.5,3.0,2.5,2.75,1.83,1.0668,0.8382000000000001,3.184713376,3.338618125891331,4.832609146278509,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8492344,74.4545983,27.0,8.598726115,7.0,8.0,7.0,7.5,3.83,2.1336,2.286,8.598726114999998,8.51959847033393,-0.9202252008938167,True
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661575,74.3038631,38.0,12.10191083,11.0,8.0,7.0,7.5,10.92,3.3528000000000002,2.286,12.101910829999998,13.553526686932162,11.994931026377138,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484872,74.4548273,30.0,9.554140127,6.0,8.0,7.0,7.5,3.83,1.8288000000000002,2.286,9.554140127,8.25683581399808,-13.578451809972284,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8490124,74.4543073,19.0,6.050955414,5.5,6.0,5.0,5.5,3.83,1.6764000000000001,1.6764000000000001,6.050955414,7.076043754348931,16.940933624749587,True
Ahmednagar,Karjat,February 2024,2007.0,Fruit,Mango,18.5498378,74.8932508,107.0,34.07643312,20.0,25.0,23.0,24.0,16.83,6.096,7.315200000000001,34.076433120000004,32.64187022156556,-4.2098387861858555,True
Ahmednagar,Karjat,July 2023,2014.0,Fruit,Mango,18.6483304,75.02895,32.0,10.1910828,15.0,9.0,9.0,9.0,9.25,4.572,2.7432000000000003,10.191082800000002,15.130949015589882,48.47243725259381,False
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7797654,74.0737889,23.0,7.324840764,6.0,6.0,6.0,6.0,3.33,1.8288000000000002,1.8288000000000002,7.324840764,8.773487809756418,19.777181408177537,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8486336,74.4549634,20.0,6.369426752,5.5,5.0,6.5,5.75,3.83,1.6764000000000001,1.7526000000000002,6.369426752,7.001738423110198,9.927293235794764,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8485012,74.454974,33.0,10.50955414,7.0,8.0,7.0,7.5,3.83,2.1336,2.286,10.50955414,8.658179864948107,-17.616106738586094,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8960485,75.2801744,77.0,24.52229299,9.0,10.0,11.0,10.5,13.92,2.7432000000000003,3.2004,24.522292989999997,16.606684944176692,-32.2792328150195,False
Ahmednagar,Karjat,July 2023,2016.0,Fruit,Mango,18.6626658,74.932741,102.0,32.48407643,18.0,15.0,15.0,15.0,7.25,5.486400000000001,4.572,32.48407643,18.942832418527342,-41.68579039226408,False
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.772711,74.4460003,22.0,7.006369427,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,7.006369427,7.430004013494922,6.046420916122238,True
Ahmednagar,Karjat,July 2023,2015.0,Fruit,Mango,18.6771794,74.9329969,105.0,33.43949045,15.0,8.0,10.0,9.0,8.25,4.572,2.7432000000000003,33.439490449999994,14.718672086650976,-55.98416157489332,False
Pune,Shirur,August 2023,2020.0,Fruit,Mango,18.7800697,74.0729738,32.0,10.1910828,7.0,7.0,6.0,6.5,3.33,2.1336,1.9812,10.191082800000002,9.39610126135736,-7.800756349881108,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8489717,74.4544333,22.0,7.006369427,6.0,7.0,7.5,7.25,3.83,1.8288000000000002,2.2098,7.006369427,8.056195445007848,14.98388043830804,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748182,74.469342,27.0,8.598726115,8.0,5.0,6.0,5.5,3.25,2.4384,1.6764000000000001,8.598726114999998,7.098312421550563,-17.449255545330683,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7749928,74.4695429,28.0,8.917197452,8.0,6.0,6.0,6.0,3.25,2.4384,1.8288000000000002,8.917197451999998,7.354253068004101,-17.527304878118983,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7730225,74.4460379,18.0,5.729577951,5.0,4.0,4.0,4.0,3.25,1.524,1.2192,5.729577951,5.4173389692127785,-5.449598285554788,True
Ahmednagar,Parner,March 2024,2022.0,Fruit,Mango,18.8730522,74.4248541,8.0,2.547770701,2.5,1.5,2.0,1.75,1.92,0.762,0.5334,2.547770701,2.4622339726087956,-3.3573165888763596,True
Ahmednagar,Jamkhed,March 2024,2010.0,Fruit,Mango,18.8966825,75.2801498,66.0,21.01910828,8.0,10.0,9.0,9.5,13.92,2.4384,2.8956,21.019108280000005,14.965885779874435,-28.798664622158594,True
Ahmednagar,Shrigonda,July 2023,2020.0,Fruit,Mango,18.7748021,74.4697674,12.0,3.821656051,4.0,3.0,3.0,3.0,3.25,1.2192,0.9144000000000001,3.821656051,4.372805772263292,14.421751039554549,True
Ahmednagar,Parner,March 2024,2013.0,Fruit,Mango,19.1661679,74.3037584,47.0,14.96815287,13.75,8.0,9.0,8.5,10.92,4.191,2.5908,14.968152869999999,15.437603462733222,3.136329491089856,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.849145,74.4544867,34.0,10.82802548,7.5,8.5,7.0,7.75,3.83,2.286,2.3622,10.82802548,8.765295606223342,-19.04991706555034,True
Ahmednagar,Parner,February 2024,2020.0,Fruit,Mango,18.8484985,74.4549712,20.0,6.369426752,5.0,6.0,5.5,5.75,3.83,1.524,1.7526000000000002,6.369426752,6.881998649354924,8.047378787957275,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7581687,75.3072812,34.0,10.82802548,10.7,6.5,6.0,6.25,7.92,3.26136,1.905,10.82802548,10.65785414433574,-1.571582334919484,True
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065328,74.4325396,12.0,3.821656051,5.5,2.5,3.0,2.75,4.92,1.6764000000000001,0.8382000000000001,3.821656051,5.164517125969805,35.138198127966625,True
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065092,74.4323274,25.0,7.961783439,8.0,6.0,7.0,6.5,4.92,2.4384,1.9812,7.961783439,9.959537616281073,25.09179246819593,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580615,75.3080551,38.0,12.10191083,11.2,7.0,8.0,7.5,7.92,3.41376,2.286,12.101910829999998,11.577182701111523,-4.335911380107853,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7578676,75.308257,20.0,6.369426752,7.0,4.0,4.5,4.25,7.92,2.1336,1.2954,6.369426752,7.121433042310519,11.806498757119538,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7581759,75.3079359,22.0,7.006369427,9.0,5.0,4.0,4.5,7.83,2.7432000000000003,1.3716000000000002,7.006369427,8.29987928084169,18.4619133678132,True
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7580658,75.3085863,45.0,14.33121019,12.5,7.0,7.5,7.25,6.83,3.81,2.2098,14.331210190000002,12.73531915419827,-11.135773006213448,True
Ahmednagar,Shrigonda,July 2023,2019.0,Fruit,Orange,18.9066734,74.4318172,16.0,5.095541401,6.0,2.0,2.0,2.0,4.25,1.8288000000000002,0.6096,5.095541401,4.429830984659421,-13.064566921386096,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7575764,75.3077743,21.0,6.687898089,6.5,4.0,3.8,3.9,7.92,1.9812,1.18872,6.687898089,6.435624930300441,-3.77208437303326,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7581525,75.3079185,22.0,7.006369427,10.0,5.0,4.5,4.75,7.83,3.048,1.4478,7.006369427,9.037905034017788,28.99555366277131,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7575524,75.3081851,32.0,10.1910828,10.0,6.0,6.0,6.0,7.92,3.048,1.8288000000000002,10.191082800000002,10.132428323050727,-0.5755470552086515,True
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.906673,74.4319724,35.0,11.14649682,10.0,8.0,7.0,7.5,4.92,3.048,2.286,11.146496819999998,12.209362999600534,9.535428007241265,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582509,75.3075366,48.0,15.2866242,12.5,6.0,5.0,5.5,7.83,3.81,1.6764000000000001,15.2866242,11.014887609115252,-27.944276872357126,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7582618,75.3072039,28.0,8.917197452,9.3,4.0,6.0,5.0,7.83,2.8346400000000003,1.524,8.917197451999998,8.876759199036245,-0.4534861225337487,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.570482,75.2841939,63.0,20.06369427,17.0,12.0,14.0,13.0,7.92,5.1816,3.9624,20.06369427,18.01566108226107,-10.207657474133404,True
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9065769,74.4323013,46.0,14.64968153,14.0,10.0,8.0,9.0,4.92,4.2672,2.7432000000000003,14.649681529999997,15.404349194142295,5.151427098240122,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579115,75.3073252,36.0,11.46496815,10.0,4.5,5.0,4.75,7.92,3.048,1.4478,11.464968150000002,9.139790095920361,-20.28071969898705,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577047,75.3084463,53.0,16.87898089,13.5,12.0,13.5,12.75,7.92,4.1148,3.8862,16.878980890000005,16.187042188599552,-4.0994104200354515,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584126,75.3070674,17.0,5.414012739,10.0,3.5,4.0,3.75,7.83,3.048,1.143,5.414012739,8.063504067865093,48.93766336712516,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584057,75.3069811,42.0,13.37579618,10.5,5.0,6.0,5.5,7.83,3.2004,1.6764000000000001,13.375796179999998,9.864266506771623,-26.252864696599886,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7577679,75.3078556,42.0,13.37579618,11.0,9.0,7.0,8.0,7.92,3.3528000000000002,2.4384,13.375796179999998,12.248680907251279,-8.426528466649524,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580086,75.3069491,21.0,6.687898089,8.5,4.0,4.0,4.0,7.92,2.5908,1.2192,6.687898089,7.4813829718704365,11.864488248939235,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7587121,75.3066737,37.0,11.78343949,12.0,6.5,5.7,6.1,7.92,3.6576000000000004,1.85928,11.783439489999997,11.342444048561196,-3.742501854514137,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7584572,75.3068064,27.0,8.598726115,10.0,4.0,5.0,4.5,7.83,3.048,1.3716000000000002,8.598726114999998,8.810972514772002,2.4683470194701553,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7580579,75.30799,40.0,12.7388535,10.5,7.0,7.0,7.0,7.92,3.2004,2.1336,12.738853499999998,11.296813965735977,-11.320010346802569,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.758095,75.3075317,52.0,16.56050955,13.5,12.5,14.0,13.25,7.92,4.1148,4.038600000000001,16.56050955,15.935434963490382,-3.774488850251697,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579696,75.3083543,42.0,13.37579618,12.0,8.0,7.0,7.5,7.92,3.6576000000000004,2.286,13.375796179999998,12.386945830842546,-7.392833561833271,True
Ahmednagar,Parner,March 2024,2019.0,Fruit,Orange,18.9064893,74.4321803,33.0,10.50955414,9.0,6.0,5.2,5.6,4.92,2.7432000000000003,1.70688,10.50955414,10.122715298128258,-3.6808301923999887,True
Ahmednagar,Jamkhed,February 2024,2017.0,Fruit,Orange,18.7581948,75.3082949,20.0,6.369426752,8.0,4.0,3.0,3.5,6.83,2.4384,1.0668,6.369426752,6.994124048131101,9.807747548630594,True
Ahmednagar,Jamkhed,March 2024,2016.0,Fruit,Orange,18.7579793,75.3075339,24.0,7.643312102,9.0,6.0,5.0,5.5,7.92,2.7432000000000003,1.6764000000000001,7.643312101999999,9.070346030409713,18.670360563142598,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7583618,75.3071744,32.0,10.1910828,9.5,3.5,4.0,3.75,7.83,2.8956,1.143,10.191082800000002,7.779379395176765,-23.66483966574422,True
Ahmednagar,Jamkhed,February 2024,2016.0,Fruit,Orange,18.7581718,75.3082469,38.0,12.10191083,10.0,6.0,5.0,5.5,7.83,3.048,1.6764000000000001,12.101910829999998,9.595051825186715,-20.714571773235278,True
