District,Block,Month of Data Collection,Plantation Year,Tree Type,Tree species,Latitude,Longitude,GBH_cm,DBH_cm,Tree Height_foot,North South_Tree Crown Size_Foot,East West_Tree Crown Size_foot,Tree Crown_foot,tree_age_years
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746165,74.96573,23,7.324840764,6,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461683,74.9657283,23,7.324840764,5,6,6,6,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746283,74.9655099,22,7.006369427,7,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462783,74.965485,23,7.324840764,6,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462583,74.9654817,18,5.732484076,5,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746398,74.9654546,19,6.050955414,5,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746395,74.96546,19,6.050955414,6,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463952,74.9654497,17,5.414012739,7,5,5,5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7464987,74.9654119,19,6.050955414,5,5,4,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7464983,74.96541,18,5.732484076,6,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Shisam,18.746516,74.9654065,32,10.1910828,8,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.746535,74.965415,18,5.732484076,7,4,4,4,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.746584,74.9653997,7,2.229299363,4,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461446,74.9656227,22,7.006369427,7,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461489,74.9655822,11,3.503184713,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746155,74.9655817,17,5.414012739,4,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746155,74.96558,23,7.324840764,6,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461717,74.9655833,29,9.23566879,7,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463024,74.9656087,19,6.050955414,5,4,6,5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463017,74.9656105,17,5.414012739,5,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463281,74.965607,16,5.095541401,4,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463467,74.9655867,23,7.324840764,8,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Alstonia scholar,18.7464973,74.9655586,49,15.60509554,4,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Wawal,18.7464981,74.9655546,8,2.547770701,2,2,2,2,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Alstonia scholar,18.7465634,74.9655486,53,16.87898089,8,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Ain,18.746614,74.9655338,19,6.050955414,5,5,5,5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7466055,74.96558,29,9.23566879,15,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.7466425,74.9655059,20,6.369426752,7,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.74664,74.9655133,20,6.369426752,6,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Ain,18.7466798,74.9655442,24,7.643312102,7,5,4,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7460548,74.965728,19,6.050955414,4,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.746045,74.9657267,22,7.006369427,9,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461495,74.9657363,19,6.050955414,6,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461617,74.9656833,16,5.095541401,5,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461733,74.965685,20,6.369426752,7,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461733,74.965685,19,6.050955414,5,6,4,5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7462775,74.9656741,21,6.687898089,5,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462967,74.9656717,21,6.687898089,5,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463,74.9656717,23,7.324840764,7,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463872,74.9656551,20,6.369426752,5,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7463983,74.96565,27,8.598726115,10,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7464,74.9656517,19,6.050955414,5,5,5,5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7464033,74.96565,28,8.917197452,8,6,6,6,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7464033,74.96565,19,6.050955414,6,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Ain,18.7464057,74.9656471,26,8.280254777,6,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.7466138,74.9656114,17,5.414012739,7,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bakul,18.746688,74.9655755,23,7.324840764,6,6,6,6,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Ain,18.7466867,74.9655783,28,8.917197452,7,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7467577,74.9656063,20,6.369426752,8,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746076,74.9658272,19,6.050955414,5,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7460857,74.9658095,21,6.687898089,5,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461448,74.9657795,17,5.414012739,5,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7468989,74.9658888,13,4.140127389,4,2,1,1.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7469733,74.9658625,18,5.732484076,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7470128,74.9658336,14,4.458598726,4,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7470346,74.9658449,15,4.777070064,6,4,3,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7471398,74.965822,16,5.095541401,5,4,3,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kaduneem,18.7471463,74.9658273,15,4.777070064,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7472466,74.9657958,22,7.006369427,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7473157,74.965858,28,8.917197452,6,2,3,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7469591,74.9659572,16,5.095541401,4,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7471435,74.9659014,18,5.732484076,5,2,2,2,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7471794,74.965891,20,6.369426752,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.7472414,74.9658804,28,8.917197452,6,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7460735,74.9643655,16,5.095541401,4,1,2,1.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.746073,74.964392,13,4.140127389,4,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7461116,74.9643329,14,4.458598726,5,2,3,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7461263,74.9643304,32,10.1910828,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7462181,74.9643119,14,4.458598726,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7462394,74.9643125,14,4.458598726,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Wild,18.7463386,74.9643082,46,14.64968153,18,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7464153,74.9644133,18,5.732484076,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7464011,74.9644182,13,4.140127389,5,1,2,1.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7464076,74.9644231,20,6.369426752,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7464339,74.9644247,28,8.917197452,14,7,6,6.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Shirish,18.7465803,74.9643952,33,10.50955414,17,6,5,5.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7460473,74.9643621,17,5.414012739,4,1,2,1.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.746082,74.9643803,19,6.050955414,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7461151,74.9643597,19,6.050955414,6,2,3,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7461246,74.964389,28,8.917197452,7,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7461554,74.9643849,20,6.369426752,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.746159,74.9643893,29,9.23566879,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7463206,74.9644487,23,7.324840764,6,2,3,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kaduneem,18.7463183,74.9644239,18,5.732484076,6,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7463243,74.9644154,20,6.369426752,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7463942,74.9644114,26,8.280254777,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7464001,74.9644072,23,7.324840764,5,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Jamun,18.7464051,74.964409,26,8.280254777,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Shirish,18.7465084,74.9644023,26,8.280254777,7,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7465418,74.9644138,34,10.82802548,14,8,10,9,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461276,74.9644475,13,4.140127389,4,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7462397,74.9644883,35,11.14649682,8,6,67,36.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7463114,74.9644409,12,3.821656051,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.7463169,74.9644611,21,6.687898089,8,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.746355,74.9644428,19,6.050955414,9,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.746367,74.9644402,21,6.687898089,7,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7463771,74.9644538,13,4.140127389,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Karanj,18.7464608,74.9644554,19,6.050955414,9,5,6,5.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7464586,74.9645028,24,7.643312102,10,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7465561,74.9645418,31,9.872611465,11,5,7,6,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7465649,74.9644662,25,7.961783439,14,8,7,7.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7465417,74.9644921,30,9.554140127,18,9,8,8.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.7460723,74.9645721,30,9.554140127,9,5,6,5.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461309,74.9645925,15,4.777070064,5,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461619,74.9645654,12,3.821656051,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7462401,74.9645416,14,4.458598726,7,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.7462921,74.9645758,29,9.23566879,11,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7463314,74.9644837,21,6.687898089,9,5,6,5.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Karanj,18.7463753,74.9645997,16,5.095541401,5,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7464194,74.9645758,22,7.006369427,8,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7465255,74.9645863,26,8.280254777,11,5,4,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kaduneem,18.7460549,74.9645477,13,4.140127389,4,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461045,74.9645589,14,4.458598726,6,3,2,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461068,74.9645572,15,4.777070064,6,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kaduneem,18.7461357,74.964577,11,3.503184713,4,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461464,74.9645876,14,4.458598726,6,2,3,2.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Shisam,18.7462558,74.9646393,25,7.961783439,12,5,4,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kanchan,18.7462682,74.9645577,24,7.643312102,7,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7463647,74.9646178,23,7.324840764,9,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Pimpal,18.7463473,74.9646194,21,6.687898089,9,4,3,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7463939,74.9646325,26,8.280254777,8,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7463826,74.9645857,26,8.280254777,10,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7464194,74.9645815,29,9.23566879,13,5,6,5.5,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Pimpal,18.7460564,74.9646169,12,3.821656051,5,1,1,1,18.92
Ahmednagar,Karjat,March 2024,2005,Wild,Kashid,18.7460691,74.9646133,26,8.280254777,9,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461571,74.9645949,25,7.961783439,6,3,4,3.5,18.92
Ahmednagar,Karjat,March 2024,2005,Fruit,Tamarind,18.7461695,74.9646164,15,4.777070064,4,4,5,4.5,18.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7460387,74.9646055,23,7.324840764,5,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7460565,74.9646212,13,4.140127389,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7461856,74.9646112,16,5.095541401,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462071,74.9646244,14,4.458598726,6,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7462178,74.9646187,24,7.643312102,9,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Karanj,18.746235,74.964573,15,4.777070064,5,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7462619,74.9645971,16,5.095541401,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.7462775,74.9646015,20,6.369426752,10,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7462853,74.9645999,24,7.643312102,8,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7463325,74.9645864,29,9.23566879,12,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7465776,74.9646111,35,11.14649682,11,8,7,7.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7460289,74.9646159,24,7.643312102,3,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.7461336,74.9646605,24,7.643312102,6,5,3,4,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Subabhul,18.7462024,74.9646016,20,6.369426752,12,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.746238,74.964656,14,4.458598726,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7463244,74.9646128,19,6.050955414,5,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Shisam,18.746313,74.9646419,23,7.324840764,11,4,6,5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7463302,74.9646504,31,9.872611465,9,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7463942,74.9646672,21,6.687898089,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Subabhul,18.7464405,74.9646566,36,11.46496815,17,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7464543,74.9646421,30,9.554140127,12,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7465,74.964675,26,8.280254777,11,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7459818,74.9646342,20,6.369426752,4,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7460206,74.9646632,20,6.369426752,4,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7460315,74.9646726,21,6.687898089,7,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7460351,74.9646816,26,8.280254777,10,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7460634,74.9646864,19,6.050955414,4,2,3,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Tamhan,18.7461458,74.9647057,30,9.554140127,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461531,74.9646871,20,6.369426752,5,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Palas,18.7462787,74.9646393,24,7.643312102,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462743,74.9647638,24,7.643312102,5,3,5,4,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.7462926,74.9647245,23,7.324840764,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463071,74.9646889,26,8.280254777,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7463135,74.9646916,32,10.1910828,11,8,9,8.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7464882,74.964721,11,3.503184713,12,5,8,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7460066,74.9647193,23,7.324840764,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7461546,74.9646957,18,5.732484076,9,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.74615,74.9646837,36,11.46496815,10,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461468,74.9646902,20,6.369426752,5,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.746152,74.9647043,35,11.14649682,8,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.746162,74.9647024,22,7.006369427,11,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Hadga,18.7463402,74.9646872,26,8.280254777,12,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Hadga,18.7464343,74.9646991,30,9.554140127,8,8,7,7.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.746423,74.9647389,24,7.643312102,12,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7459373,74.9648652,14,4.458598726,3,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7459755,74.9647955,14,4.458598726,4,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7460527,74.964737,23,7.324840764,7,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.746141,74.964822,28,8.917197452,11,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7461523,74.9648162,17,5.414012739,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.7462069,74.9647939,31,9.872611465,9,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7459614,74.9648435,18,5.732484076,5,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7461049,74.9648536,20,6.369426752,7,2,1,1.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461204,74.9648336,23,7.324840764,6,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7461221,74.964823,14,4.458598726,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461833,74.9648689,24,7.643312102,5,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kaduneem,18.7462416,74.9648021,26,8.280254777,10,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462557,74.9648045,20,6.369426752,4,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Karanj,18.7463007,74.9648149,21,6.687898089,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7463047,74.9648193,26,8.280254777,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bel,18.7463658,74.9648508,16,5.095541401,4,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Gulmohar,18.7463738,74.9647962,31,9.872611465,13,6,5,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Gulmohar,18.746443,74.9648526,35,11.14649682,15,9,11,10,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461833,74.9650401,20,6.369426752,4,1,1,1,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461572,74.9648686,30,9.554140127,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7461802,74.964892,33,10.50955414,6,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Tamarind,18.7462039,74.96487,20,6.369426752,5,3,2,2.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kanchan,18.7461951,74.9648832,32,10.1910828,7,5,4,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Pimpal,18.7462218,74.9648641,28,8.917197452,11,4,5,4.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Bel,18.7463495,74.9648441,21,6.687898089,6,3,3,3,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Gulmohar,18.7463592,74.9648428,34,10.82802548,12,5,6,5.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Gulmohar,18.7464119,74.9648382,33,10.50955414,15,6,7,6.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.74619,74.9648641,29,9.23566879,7,4,3,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.7462403,74.9648892,30,9.554140127,7,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Fruit,Jamun,18.746344,74.9649252,25,7.961783439,6,3,4,3.5,4.92
Ahmednagar,Karjat,March 2024,2019,Wild,Kashid,18.7463449,74.9648737,23,7.324840764,6,4,5,4.5,4.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7581641,75.3066611,34,10.82802548,10,4,3.5,3.75,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580967,75.30654,38,12.10191083,10.5,6.5,5.8,6.15,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580459,75.3066909,28,8.917197452,9,4.5,4,4.25,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580844,75.306685,6,1.910828025,2,2,2,2,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580667,75.3066667,43,13.69426752,10,6.5,5,5.75,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580667,75.3066617,22,7.006369427,9.5,4,4,4,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580545,75.3066538,36,11.46496815,11.5,7,6.5,6.75,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580433,75.3066617,12,3.821656051,5,1.5,2,1.75,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580439,75.3068328,10,3.184713376,2.5,1,1.5,1.25,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.758045,75.3068367,12,3.821656051,5.5,2,2,2,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7580433,75.30688,45,14.33121019,14,7.5,7,7.25,7.92
Ahmednagar,Jamkhed,March 2024,2016,Fruit,Orange,18.7579717,75.3069983,37,11.78343949,11.5,6,6.9,6.45,7.92
